Datum von;Datum bis;Biomasse [MWh] Originalauflösungen;Wasserkraft [MWh] Originalauflösungen;Wind Offshore [MWh] Originalauflösungen;Wind Onshore [MWh] Originalauflösungen;Photovoltaik [MWh] Originalauflösungen;Sonstige Erneuerbare [MWh] Originalauflösungen;Kernenergie [MWh] Originalauflösungen;Braunkohle [MWh] Originalauflösungen;Steinkohle [MWh] Originalauflösungen;Erdgas [MWh] Originalauflösungen;Pumpspeicher [MWh] Originalauflösungen;Sonstige Konventionelle [MWh] Originalauflösungen
31.10.2021 13:45;31.10.2021 14:00;1.084,75;220,50;1.294,00;2.866,50;3.508,00;38,75;1.834,75;1.657,75;491,50;621,50;142,75;287,50
31.10.2021 14:00;31.10.2021 14:15;1.083,75;224,25;1.321,75;2.919,75;3.249,50;38,75;1.826,75;1.629,50;499,75;619,25;167,25;289,00
31.10.2021 14:15;31.10.2021 14:30;1.085,00;219,25;1.326,25;3.116,00;2.949,00;39,00;1.815,00;1.630,75;502,00;620,00;178,25;288,00
31.10.2021 14:30;31.10.2021 14:45;1.087,75;219,75;1.326,25;3.270,75;2.602,50;38,50;1.812,50;1.644,00;504,25;623,25;177,50;289,00
31.10.2021 14:45;31.10.2021 15:00;1.088,25;224,50;1.231,00;3.465,00;2.246,25;38,75;1.814,25;1.668,50;502,25;626,25;177,75;289,50
31.10.2021 15:00;31.10.2021 15:15;1.089,50;221,00;1.210,25;3.746,50;1.852,00;39,00;1.811,25;1.737,75;532,75;629,25;158,25;291,00
31.10.2021 15:15;31.10.2021 15:30;1.092,25;220,25;1.242,75;3.967,75;1.464,50;39,00;1.804,00;1.835,00;601,50;627,75;159,50;287,00
31.10.2021 15:30;31.10.2021 15:45;1.097,00;219,75;1.259,50;4.227,75;1.101,25;39,00;1.800,50;1.889,50;639,75;632,50;135,50;289,25
31.10.2021 15:45;31.10.2021 16:00;1.098,75;220,75;1.263,00;4.503,00;745,75;39,00;1.827,00;1.969,25;674,50;630,25;131,25;292,00
31.10.2021 16:00;31.10.2021 16:15;1.110,00;218,50;1.291,75;4.811,25;388,75;39,00;1.862,25;2.085,50;726,75;639,50;198,50;290,75
31.10.2021 16:15;31.10.2021 16:30;1.112,50;222,00;1.315,00;5.155,00;187,75;39,00;1.894,00;2.165,00;763,00;640,25;145,25;290,50
31.10.2021 16:30;31.10.2021 16:45;1.111,25;220,50;1.329,75;5.526,00;60,25;39,25;1.907,50;2.177,50;771,00;637,75;145,75;288,75
31.10.2021 16:45;31.10.2021 17:00;1.111,75;217,50;1.342,50;5.892,25;13,00;39,50;1.899,75;2.227,50;792,25;636,25;141,25;288,25
31.10.2021 17:00;31.10.2021 17:15;1.123,00;216,25;1.312,00;6.205,50;1,50;39,50;1.885,00;2.228,75;824,75;663,75;168,00;288,25
31.10.2021 17:15;31.10.2021 17:30;1.128,75;223,25;1.317,25;6.531,25;0,25;39,50;1.886,50;2.259,25;846,50;664,00;223,75;288,00
31.10.2021 17:30;31.10.2021 17:45;1.128,00;224,75;1.334,75;6.808,25;0,25;39,75;1.890,75;2.280,50;858,00;663,25;219,50;287,75
31.10.2021 17:45;31.10.2021 18:00;1.127,50;223,25;1.343,25;7.052,50;0,00;39,75;1.877,75;2.227,50;884,00;667,50;202,75;287,25
31.10.2021 18:00;31.10.2021 18:15;1.137,25;235,75;1.348,00;7.284,00;0,00;39,75;1.860,75;2.120,00;898,50;677,75;98,00;287,75
31.10.2021 18:15;31.10.2021 18:30;1.133,00;224,00;1.356,75;7.333,00;0,00;40,00;1.861,75;2.080,25;921,25;679,00;93,00;289,00
31.10.2021 18:30;31.10.2021 18:45;1.135,25;227,75;1.345,50;7.261,25;0,00;39,75;1.860,50;2.050,00;926,00;681,75;82,75;284,25
31.10.2021 18:45;31.10.2021 19:00;1.134,00;218,00;1.267,75;7.416,50;0,00;39,75;1.862,75;2.007,25;925,75;680,75;52,00;285,50
31.10.2021 19:00;31.10.2021 19:15;1.127,50;230,25;1.294,00;7.297,25;0,00;39,75;1.862,50;1.965,75;923,00;683,25;69,75;287,50
31.10.2021 19:15;31.10.2021 19:30;1.124,50;229,00;1.286,00;7.364,75;0,00;39,00;1.864,50;1.857,75;919,50;687,50;13,00;285,75
31.10.2021 19:30;31.10.2021 19:45;1.119,25;220,25;1.279,50;7.397,25;0,00;39,00;1.858,00;1.746,75;910,50;687,25;2,50;286,00
31.10.2021 19:45;31.10.2021 20:00;1.123,00;249,25;1.281,75;7.364,00;0,00;39,25;1.861,00;1.618,75;891,50;690,00;24,00;286,25
31.10.2021 20:00;31.10.2021 20:15;1.113,25;229,00;1.281,00;7.474,25;0,00;39,25;1.848,25;1.575,50;880,75;685,50;50,00;286,00
31.10.2021 20:15;31.10.2021 20:30;1.110,50;219,25;1.282,50;7.505,25;0,00;39,50;1.803,25;1.504,50;879,00;684,00;23,25;283,25
31.10.2021 20:30;31.10.2021 20:45;1.107,75;221,50;1.242,75;7.508,75;0,00;39,50;1.769,25;1.474,00;866,00;686,75;12,75;280,25
31.10.2021 20:45;31.10.2021 21:00;1.105,25;221,00;1.234,75;7.405,25;0,00;39,25;1.757,00;1.428,25;844,25;685,50;17,50;280,75
31.10.2021 21:00;31.10.2021 21:15;1.095,50;221,00;1.151,50;7.321,50;0,00;39,25;1.758,75;1.404,00;816,50;685,00;24,50;282,00
31.10.2021 21:15;31.10.2021 21:30;1.094,00;218,50;1.226,25;7.379,25;0,25;39,50;1.755,25;1.391,25;776,50;677,25;0,50;281,75
31.10.2021 21:30;31.10.2021 21:45;1.096,00;226,25;1.255,75;7.288,50;0,00;39,75;1.756,50;1.394,50;715,75;672,50;14,50;281,25
31.10.2021 21:45;31.10.2021 22:00;1.097,00;230,25;1.248,50;6.991,75;0,00;40,00;1.757,00;1.395,50;704,75;660,00;44,50;282,25
31.10.2021 22:00;31.10.2021 22:15;1.087,50;232,75;1.249,75;6.881,25;0,00;39,75;1.762,25;1.418,50;687,25;649,75;87,00;284,00
31.10.2021 22:15;31.10.2021 22:30;1.088,50;220,25;1.258,75;6.874,50;0,00;39,50;1.759,25;1.412,25;662,50;647,50;53,75;283,75
31.10.2021 22:30;31.10.2021 22:45;1.092,25;218,00;1.279,75;6.897,75;0,00;39,50;1.760,25;1.407,25;637,50;650,00;90,50;282,50
31.10.2021 22:45;31.10.2021 23:00;1.095,00;218,25;1.288,25;6.742,50;0,00;39,50;1.759,00;1.401,25;612,75;650,25;91,50;283,50
31.10.2021 23:00;31.10.2021 23:15;1.086,75;223,25;1.287,75;6.503,75;0,00;39,75;1.758,25;1.396,25;585,00;637,00;77,00;247,50
31.10.2021 23:15;31.10.2021 23:30;1.088,50;231,25;1.284,75;6.343,00;0,00;39,75;1.756,00;1.389,50;513,00;636,25;74,75;250,25
31.10.2021 23:30;31.10.2021 23:45;1.086,00;220,50;1.294,75;6.258,75;0,00;40,00;1.754,00;1.383,50;513,00;638,25;54,25;252,25
31.10.2021 23:45;01.11.2021 00:00;1.084,75;218,50;1.292,00;6.016,50;0,00;40,00;1.754,75;1.396,25;511,50;637,75;38,25;251,75
01.11.2021 00:00;01.11.2021 00:15;1.075,00;236,00;1.285,75;5.859,00;0,00;40,00;1.782,75;1.464,00;529,50;754,00;111,75;363,00
01.11.2021 00:15;01.11.2021 00:30;1.073,25;218,75;1.289,25;5.713,75;0,00;40,00;1.785,25;1.469,75;498,50;757,00;77,75;361,75
01.11.2021 00:30;01.11.2021 00:45;1.067,75;221,00;1.291,50;5.654,00;0,00;39,75;1.783,50;1.466,75;464,75;751,25;77,75;361,00
01.11.2021 00:45;01.11.2021 01:00;1.062,00;227,50;1.285,75;5.597,25;0,00;39,75;1.772,50;1.439,50;460,00;757,75;67,50;362,25
01.11.2021 01:00;01.11.2021 01:15;1.057,75;240,00;1.288,25;5.457,50;0,00;40,00;1.774,25;1.430,75;432,50;744,25;53,25;361,50
01.11.2021 01:15;01.11.2021 01:30;1.060,50;240,25;1.296,25;5.178,00;0,00;40,25;1.781,75;1.426,50;426,50;741,25;48,75;363,00
01.11.2021 01:30;01.11.2021 01:45;1.058,25;240,25;1.288,75;4.912,25;0,00;40,25;1.787,25;1.446,50;404,00;748,50;62,50;362,00
01.11.2021 01:45;01.11.2021 02:00;1.059,75;241,50;1.285,75;4.838,00;0,00;40,25;1.785,50;1.448,00;397,00;751,50;57,00;361,50
01.11.2021 02:00;01.11.2021 02:15;1.056,75;232,25;1.280,25;4.729,00;0,00;40,25;1.782,50;1.451,00;365,25;747,50;80,25;362,50
01.11.2021 02:15;01.11.2021 02:30;1.062,75;224,25;1.283,50;4.680,25;0,00;40,25;1.779,25;1.434,00;360,75;748,50;76,25;361,75
01.11.2021 02:30;01.11.2021 02:45;1.063,25;239,75;1.290,75;4.645,25;0,00;40,25;1.780,00;1.445,25;361,25;753,50;73,50;362,25
01.11.2021 02:45;01.11.2021 03:00;1.062,75;228,75;1.296,75;4.569,00;0,00;40,25;1.778,75;1.441,50;361,75;753,25;73,00;362,50
01.11.2021 03:00;01.11.2021 03:15;1.061,75;223,50;1.296,75;4.497,50;0,00;40,25;1.780,25;1.435,75;364,50;754,25;68,50;360,25
01.11.2021 03:15;01.11.2021 03:30;1.063,00;242,00;1.351,75;4.452,50;0,00;40,25;1.778,00;1.418,00;364,50;749,50;39,75;360,25
01.11.2021 03:30;01.11.2021 03:45;1.061,50;235,75;1.377,25;4.469,00;0,00;40,25;1.775,75;1.426,00;363,75;752,00;32,75;361,00
01.11.2021 03:45;01.11.2021 04:00;1.061,50;241,75;1.385,00;4.451,25;0,00;40,25;1.771,75;1.417,50;370,25;750,50;32,75;360,50
01.11.2021 04:00;01.11.2021 04:15;1.068,25;248,50;1.396,00;4.293,25;0,00;40,25;1.775,00;1.443,75;365,75;752,25;20,75;358,00
01.11.2021 04:15;01.11.2021 04:30;1.068,00;247,50;1.418,00;4.253,25;0,00;40,50;1.774,75;1.432,25;362,75;755,75;32,25;357,50
01.11.2021 04:30;01.11.2021 04:45;1.069,75;251,00;1.419,75;4.284,75;0,00;40,50;1.776,50;1.428,25;362,25;762,50;32,75;360,25
01.11.2021 04:45;01.11.2021 05:00;1.073,75;246,00;1.416,50;4.280,50;0,00;41,50;1.777,00;1.455,50;365,25;776,25;33,00;362,50
01.11.2021 05:00;01.11.2021 05:15;1.084,50;240,75;1.416,75;4.389,25;0,00;42,00;1.775,75;1.446,75;364,50;781,00;35,25;360,50
01.11.2021 05:15;01.11.2021 05:30;1.085,50;233,75;1.414,75;4.459,50;0,00;42,00;1.776,25;1.443,75;369,75;777,50;32,50;361,25
01.11.2021 05:30;01.11.2021 05:45;1.085,50;232,75;1.418,50;4.514,75;0,00;42,75;1.777,50;1.470,25;373,50;776,75;33,75;362,75
01.11.2021 05:45;01.11.2021 06:00;1.088,25;241,00;1.414,25;4.528,00;0,00;44,25;1.777,00;1.565,00;385,25;787,00;8,00;365,25
01.11.2021 06:00;01.11.2021 06:15;1.101,75;248,50;1.404,50;4.539,00;0,00;44,25;1.784,00;1.739,75;386,75;791,75;35,25;363,00
01.11.2021 06:15;01.11.2021 06:30;1.109,75;250,50;1.400,75;4.632,25;0,00;44,25;1.798,75;1.834,00;396,00;794,75;42,75;362,75
01.11.2021 06:30;01.11.2021 06:45;1.112,50;225,25;1.398,25;4.609,25;0,00;44,25;1.802,25;1.914,25;432,00;794,50;11,75;362,50
01.11.2021 06:45;01.11.2021 07:00;1.115,75;243,50;1.391,00;4.720,00;0,75;44,25;1.802,75;2.033,50;438,75;800,25;34,00;361,25
01.11.2021 07:00;01.11.2021 07:15;1.132,00;226,25;1.379,50;4.821,00;13,75;44,25;1.806,25;2.202,75;447,50;810,25;187,75;357,75
01.11.2021 07:15;01.11.2021 07:30;1.140,75;220,25;1.371,50;4.813,25;64,25;44,50;1.813,00;2.302,00;450,50;812,00;189,75;357,50
01.11.2021 07:30;01.11.2021 07:45;1.147,00;219,25;1.362,25;4.862,75;137,75;44,50;1.825,25;2.418,25;470,75;820,00;148,50;359,25
01.11.2021 07:45;01.11.2021 08:00;1.153,75;219,50;1.346,50;4.870,00;237,25;44,50;1.866,75;2.466,50;481,25;827,25;137,00;360,00
01.11.2021 08:00;01.11.2021 08:15;1.167,25;220,75;1.341,75;4.804,50;355,75;44,25;1.904,25;2.552,75;513,50;857,25;129,50;358,75
01.11.2021 08:15;01.11.2021 08:30;1.173,75;228,25;1.349,75;4.719,25;477,25;44,25;1.923,00;2.607,25;529,25;863,50;95,00;359,25
01.11.2021 08:30;01.11.2021 08:45;1.173,25;234,50;1.337,50;4.723,00;585,50;44,00;1.930,75;2.600,75;527,75;865,50;140,00;359,00
01.11.2021 08:45;01.11.2021 09:00;1.171,50;234,50;1.321,75;4.740,25;700,00;44,00;1.936,50;2.579,50;531,50;867,00;130,50;358,25
01.11.2021 09:00;01.11.2021 09:15;1.168,00;239,50;1.317,25;4.755,00;835,00;44,25;1.937,25;2.465,50;544,50;860,00;174,50;358,00
01.11.2021 09:15;01.11.2021 09:30;1.169,75;236,50;1.319,00;4.712,00;949,25;44,00;1.936,00;2.434,50;556,00;857,00;170,00;358,25
01.11.2021 09:30;01.11.2021 09:45;1.166,50;229,25;1.290,50;4.793,75;1.034,25;44,00;1.936,25;2.433,00;577,00;861,25;168,50;358,75
01.11.2021 09:45;01.11.2021 10:00;1.165,75;226,75;1.279,75;4.797,00;1.138,00;44,00;1.936,50;2.436,75;590,25;855,75;167,00;358,50
01.11.2021 10:00;01.11.2021 10:15;1.151,00;224,00;1.292,50;4.764,50;1.229,75;44,25;1.935,00;2.476,75;597,00;859,00;152,50;358,50
01.11.2021 10:15;01.11.2021 10:30;1.146,75;220,50;1.293,50;4.746,00;1.351,75;44,00;1.932,00;2.487,75;593,25;866,25;153,25;357,75
01.11.2021 10:30;01.11.2021 10:45;1.145,00;221,75;1.302,00;4.723,50;1.441,75;43,75;1.930,50;2.480,50;575,00;867,25;137,75;356,75
01.11.2021 10:45;01.11.2021 11:00;1.143,50;222,75;1.280,75;4.788,75;1.524,75;43,75;1.929,50;2.466,25;569,75;863,25;134,25;357,75
01.11.2021 11:00;01.11.2021 11:15;1.131,00;238,50;1.309,50;4.752,25;1.600,00;43,25;1.923,50;2.454,25;569,00;891,25;130,25;356,50
01.11.2021 11:15;01.11.2021 11:30;1.124,50;225,50;1.325,00;4.660,50;1.642,75;41,75;1.924,75;2.467,75;566,50;879,25;108,50;352,25
01.11.2021 11:30;01.11.2021 11:45;1.127,25;220,75;1.183,25;4.616,00;1.675,75;41,25;1.931,00;2.468,25;579,25;884,50;185,50;351,00
01.11.2021 11:45;01.11.2021 12:00;1.126,00;247,75;1.058,50;4.655,00;1.696,75;40,50;1.931,50;2.472,00;599,00;881,00;138,25;350,25
01.11.2021 12:00;01.11.2021 12:15;1.108,50;244,50;1.059,25;4.619,50;1.727,75;41,50;1.931,25;2.502,25;612,00;889,50;210,00;353,75
01.11.2021 12:15;01.11.2021 12:30;1.106,00;242,50;1.059,75;4.595,50;1.730,50;43,25;1.931,00;2.461,00;611,00;921,75;170,50;354,00
01.11.2021 12:30;01.11.2021 12:45;1.101,50;242,25;1.053,00;4.507,50;1.713,75;43,25;1.922,75;2.489,50;614,25;934,75;148,00;357,00
01.11.2021 12:45;01.11.2021 13:00;1.098,75;229,50;1.054,25;4.433,50;1.675,25;44,25;1.924,50;2.512,50;610,75;933,50;139,00;360,75
01.11.2021 13:00;01.11.2021 13:15;1.093,25;222,75;1.065,00;4.343,75;1.632,75;44,50;1.942,50;2.570,25;641,00;943,00;75,75;365,75
01.11.2021 13:15;01.11.2021 13:30;1.091,25;221,50;1.048,00;4.264,25;1.593,50;44,25;1.951,75;2.605,75;650,25;949,25;57,50;365,50
01.11.2021 13:30;01.11.2021 13:45;1.088,00;224,50;1.051,50;4.182,75;1.500,00;44,50;1.957,50;2.616,00;690,25;940,25;56,50;365,50
01.11.2021 13:45;01.11.2021 14:00;1.082,75;224,50;1.052,75;4.132,25;1.435,50;44,25;1.958,25;2.622,00;726,50;923,00;53,75;367,75
01.11.2021 14:00;01.11.2021 14:15;1.076,75;230,50;1.060,00;4.001,50;1.326,50;44,25;1.959,00;2.626,75;746,00;914,75;53,00;367,50
01.11.2021 14:15;01.11.2021 14:30;1.079,00;230,75;1.050,00;3.908,00;1.215,00;44,00;1.959,75;2.642,25;821,00;922,25;56,50;368,00
01.11.2021 14:30;01.11.2021 14:45;1.085,75;238,50;1.045,00;3.804,00;1.090,75;43,50;1.960,75;2.644,00;888,00;916,75;88,00;369,25
01.11.2021 14:45;01.11.2021 15:00;1.090,50;255,25;1.057,00;3.613,50;965,75;43,50;1.959,50;2.645,50;976,25;915,00;164,00;366,75
01.11.2021 15:00;01.11.2021 15:15;1.097,25;231,25;1.141,25;3.471,25;826,00;43,25;1.961,75;2.653,75;1.045,75;987,00;295,75;366,25
01.11.2021 15:15;01.11.2021 15:30;1.099,75;243,00;1.269,25;3.319,00;682,50;42,25;1.978,00;2.661,75;1.108,50;945,50;286,25;363,50
01.11.2021 15:30;01.11.2021 15:45;1.101,00;240,75;1.388,25;3.136,50;532,25;41,75;1.985,75;2.683,75;1.173,00;951,50;471,25;364,00
01.11.2021 15:45;01.11.2021 16:00;1.109,25;243,00;1.423,00;2.991,00;387,00;41,50;1.990,50;2.695,50;1.183,00;1.025,00;548,75;364,00
01.11.2021 16:00;01.11.2021 16:15;1.125,00;228,25;1.431,50;2.898,75;262,00;41,50;1.993,25;2.734,00;1.214,00;1.026,00;489,00;364,25
01.11.2021 16:15;01.11.2021 16:30;1.132,00;232,00;1.433,25;2.838,00;156,00;41,50;2.000,75;2.746,50;1.270,00;1.071,50;644,75;365,50
01.11.2021 16:30;01.11.2021 16:45;1.133,75;237,75;1.430,00;2.862,75;68,00;41,50;2.000,00;2.757,50;1.301,75;1.162,50;745,25;365,00
01.11.2021 16:45;01.11.2021 17:00;1.137,50;237,25;1.430,50;2.879,50;20,50;41,75;1.995,75;2.740,25;1.355,00;1.270,00;796,50;365,00
01.11.2021 17:00;01.11.2021 17:15;1.153,75;233,00;1.434,00;2.919,75;1,25;41,75;1.992,00;2.731,25;1.387,00;1.360,75;734,25;362,00
01.11.2021 17:15;01.11.2021 17:30;1.163,50;247,25;1.441,25;2.970,50;0,25;41,75;1.994,00;2.744,50;1.421,75;1.356,00;891,25;363,00
01.11.2021 17:30;01.11.2021 17:45;1.166,50;257,50;1.439,50;3.024,00;0,25;42,00;1.995,25;2.746,25;1.445,50;1.360,50;1.141,00;362,50
01.11.2021 17:45;01.11.2021 18:00;1.169,25;262,00;1.436,75;3.123,50;0,25;42,25;1.995,25;2.752,75;1.479,50;1.375,00;1.092,75;362,25
01.11.2021 18:00;01.11.2021 18:15;1.172,00;270,00;1.436,50;3.235,00;0,25;42,50;1.991,25;2.778,75;1.506,75;1.371,25;1.155,50;362,25
01.11.2021 18:15;01.11.2021 18:30;1.174,25;255,25;1.444,50;3.307,50;0,25;42,50;1.992,75;2.813,50;1.529,00;1.378,25;1.033,50;363,00
01.11.2021 18:30;01.11.2021 18:45;1.175,75;251,00;1.442,50;3.394,75;0,25;42,50;1.992,75;2.821,75;1.549,75;1.383,00;928,50;360,25
01.11.2021 18:45;01.11.2021 19:00;1.173,25;244,25;1.449,00;3.431,75;0,00;42,50;1.993,50;2.821,00;1.537,50;1.380,00;809,50;361,50
01.11.2021 19:00;01.11.2021 19:15;1.174,25;260,00;1.400,00;3.473,25;0,00;42,75;1.994,50;2.820,25;1.510,00;1.327,50;671,75;360,25
01.11.2021 19:15;01.11.2021 19:30;1.169,00;248,50;1.345,50;3.492,50;0,00;42,75;1.994,50;2.818,50;1.482,50;1.317,25;591,75;360,00
01.11.2021 19:30;01.11.2021 19:45;1.170,50;242,50;1.331,50;3.473,50;0,00;43,25;1.994,50;2.815,00;1.481,25;1.316,75;510,50;361,50
01.11.2021 19:45;01.11.2021 20:00;1.166,75;249,25;1.337,50;3.419,50;0,00;43,25;1.992,25;2.814,25;1.472,50;1.333,00;473,00;362,25
01.11.2021 20:00;01.11.2021 20:15;1.157,50;286,50;1.338,75;3.407,75;0,00;42,75;1.996,50;2.818,75;1.495,75;1.360,25;401,00;360,50
01.11.2021 20:15;01.11.2021 20:30;1.152,00;265,25;1.356,00;3.455,00;0,00;42,50;1.996,50;2.808,75;1.486,00;1.356,25;241,00;360,00
01.11.2021 20:30;01.11.2021 20:45;1.150,00;288,50;1.346,75;3.409,50;0,00;42,25;1.996,00;2.796,50;1.479,50;1.339,00;230,25;359,25
01.11.2021 20:45;01.11.2021 21:00;1.145,25;248,75;1.346,50;3.308,75;0,00;42,00;1.996,50;2.761,75;1.481,75;1.336,75;185,50;359,50
01.11.2021 21:00;01.11.2021 21:15;1.124,75;298,00;1.362,75;3.173,00;0,00;42,00;1.999,50;2.772,75;1.497,75;1.300,25;269,75;362,50
01.11.2021 21:15;01.11.2021 21:30;1.121,75;272,00;1.360,25;3.115,75;0,00;42,00;2.000,50;2.755,50;1.493,00;1.286,50;210,50;362,25
01.11.2021 21:30;01.11.2021 21:45;1.121,75;262,25;1.331,75;3.091,50;0,00;42,00;2.000,75;2.762,50;1.474,00;1.289,75;187,25;362,75
01.11.2021 21:45;01.11.2021 22:00;1.122,25;253,50;1.315,25;3.022,25;0,00;42,00;2.001,00;2.787,50;1.463,75;1.287,75;125,50;363,75
01.11.2021 22:00;01.11.2021 22:15;1.109,75;272,25;1.355,25;2.894,50;0,00;42,25;2.002,75;2.791,50;1.477,00;1.323,75;107,00;362,00
01.11.2021 22:15;01.11.2021 22:30;1.105,75;258,50;1.407,50;2.854,75;0,00;42,25;2.003,00;2.789,25;1.474,50;1.245,25;105,25;362,50
01.11.2021 22:30;01.11.2021 22:45;1.104,00;256,25;1.409,00;2.824,00;0,00;42,50;2.002,75;2.791,50;1.473,50;1.210,00;113,50;362,75
01.11.2021 22:45;01.11.2021 23:00;1.104,25;248,50;1.388,75;2.797,50;0,00;42,50;2.002,50;2.790,50;1.455,25;1.098,50;71,50;362,25
01.11.2021 23:00;01.11.2021 23:15;1.095,50;287,00;1.368,75;2.774,75;0,00;42,25;2.003,25;2.790,25;1.447,50;1.019,00;82,00;361,25
01.11.2021 23:15;01.11.2021 23:30;1.091,00;253,00;1.331,50;2.713,25;0,00;42,50;2.003,25;2.787,75;1.449,00;983,00;54,00;361,75
01.11.2021 23:30;01.11.2021 23:45;1.089,50;272,50;1.295,25;2.621,25;0,00;42,25;2.003,75;2.784,25;1.424,00;983,75;35,25;362,25
01.11.2021 23:45;02.11.2021 00:00;1.087,00;264,25;1.252,00;2.568,00;0,00;42,00;2.003,50;2.776,50;1.368,00;985,00;32,50;363,25
02.11.2021 00:00;02.11.2021 00:15;1.081,75;267,75;1.132,25;2.513,50;0,00;42,25;2.004,50;2.804,50;1.386,50;1.019,75;44,25;353,00
02.11.2021 00:15;02.11.2021 00:30;1.082,00;248,25;1.010,50;2.452,50;0,00;42,25;2.003,75;2.796,25;1.465,75;1.070,25;33,25;353,00
02.11.2021 00:30;02.11.2021 00:45;1.080,50;255,25;944,25;2.385,75;0,00;42,25;2.004,00;2.792,50;1.509,00;1.070,50;42,00;353,50
02.11.2021 00:45;02.11.2021 01:00;1.078,00;248,75;944,50;2.345,00;0,00;42,25;2.004,00;2.795,25;1.514,50;1.081,00;43,00;353,50
02.11.2021 01:00;02.11.2021 01:15;1.077,50;285,75;903,25;2.303,25;0,00;42,25;2.003,50;2.802,50;1.549,75;1.138,50;62,00;353,25
02.11.2021 01:15;02.11.2021 01:30;1.076,50;276,75;891,00;2.239,50;0,00;42,25;2.003,25;2.800,00;1.567,75;1.136,75;33,50;354,00
02.11.2021 01:30;02.11.2021 01:45;1.072,50;270,50;912,50;2.176,50;0,00;42,00;2.003,50;2.803,75;1.569,75;1.141,00;46,25;354,25
02.11.2021 01:45;02.11.2021 02:00;1.072,00;284,50;899,75;2.098,25;0,00;42,00;2.004,50;2.808,00;1.558,75;1.166,25;38,50;354,25
02.11.2021 02:00;02.11.2021 02:15;1.071,75;288,75;891,75;2.008,75;0,00;42,00;2.003,75;2.818,00;1.596,75;1.150,25;35,75;353,50
02.11.2021 02:15;02.11.2021 02:30;1.072,25;291,75;855,00;1.961,00;0,00;42,00;2.002,25;2.806,75;1.612,25;1.148,25;41,75;354,25
02.11.2021 02:30;02.11.2021 02:45;1.067,50;293,00;845,25;1.923,75;0,00;42,25;2.003,00;2.801,25;1.619,00;1.151,00;41,25;352,25
02.11.2021 02:45;02.11.2021 03:00;1.069,50;291,00;804,00;1.886,25;0,00;42,25;2.001,75;2.810,25;1.641,25;1.160,50;40,50;353,25
02.11.2021 03:00;02.11.2021 03:15;1.072,25;313,25;763,50;1.853,50;0,00;42,50;2.004,50;2.811,75;1.629,25;1.183,50;43,25;352,50
02.11.2021 03:15;02.11.2021 03:30;1.072,25;317,00;708,00;1.824,00;0,00;42,25;2.003,50;2.813,25;1.651,00;1.210,50;42,50;353,50
02.11.2021 03:30;02.11.2021 03:45;1.069,25;290,25;681,25;1.765,50;0,00;42,25;2.004,00;2.817,50;1.671,75;1.212,50;37,50;352,75
02.11.2021 03:45;02.11.2021 04:00;1.071,75;274,50;708,00;1.694,00;0,00;42,25;2.002,00;2.809,75;1.680,00;1.208,50;35,75;352,50
02.11.2021 04:00;02.11.2021 04:15;1.073,50;268,50;677,50;1.645,00;0,00;42,25;2.002,50;2.801,25;1.698,25;1.215,25;34,25;353,75
02.11.2021 04:15;02.11.2021 04:30;1.073,50;271,00;658,00;1.624,50;0,00;42,25;2.004,00;2.801,50;1.721,25;1.246,50;34,00;353,25
02.11.2021 04:30;02.11.2021 04:45;1.075,75;279,50;690,50;1.578,00;0,00;42,50;2.005,00;2.803,25;1.787,25;1.282,75;33,75;354,00
02.11.2021 04:45;02.11.2021 05:00;1.079,75;278,25;629,00;1.554,75;0,00;42,75;2.005,75;2.811,50;1.930,75;1.328,50;35,00;353,75
02.11.2021 05:00;02.11.2021 05:15;1.083,25;283,00;575,25;1.534,75;0,00;43,00;2.004,00;2.822,25;2.128,50;1.427,75;64,50;358,75
02.11.2021 05:15;02.11.2021 05:30;1.085,75;285,50;563,75;1.501,00;0,00;42,75;2.005,00;2.825,75;2.235,00;1.433,25;73,75;357,25
02.11.2021 05:30;02.11.2021 05:45;1.087,25;292,25;569,25;1.468,50;0,00;42,75;2.005,50;2.830,25;2.404,00;1.482,00;90,25;357,00
02.11.2021 05:45;02.11.2021 06:00;1.089,25;298,25;536,50;1.456,75;0,00;43,00;2.005,50;2.837,25;2.485,50;1.635,50;100,50;358,50
02.11.2021 06:00;02.11.2021 06:15;1.108,75;287,75;500,25;1.451,75;0,00;42,75;2.004,75;2.831,00;2.589,50;1.849,75;328,50;363,50
02.11.2021 06:15;02.11.2021 06:30;1.122,50;345,25;470,25;1.419,75;0,00;42,50;2.006,75;2.824,50;2.622,50;1.968,50;415,75;362,25
02.11.2021 06:30;02.11.2021 06:45;1.131,75;334,50;455,50;1.394,75;0,00;42,25;2.007,25;2.821,25;2.700,75;2.047,50;625,50;362,75
02.11.2021 06:45;02.11.2021 07:00;1.137,25;364,50;433,00;1.372,75;0,50;42,50;2.007,50;2.817,50;2.768,50;2.149,50;703,00;361,75
02.11.2021 07:00;02.11.2021 07:15;1.157,75;337,00;375,50;1.370,50;10,75;43,25;2.006,00;2.823,50;2.830,75;2.237,50;501,00;366,50
02.11.2021 07:15;02.11.2021 07:30;1.171,50;361,75;326,75;1.339,75;30,75;43,25;2.007,00;2.858,00;2.879,25;2.247,50;624,75;366,50
02.11.2021 07:30;02.11.2021 07:45;1.175,25;337,75;328,50;1.323,25;103,25;43,75;2.007,25;2.865,25;2.884,50;2.283,25;684,50;367,00
